index_num,ra,dec,conf
44113,74.50576666,-5.07550161,0.795112
44115,70.97789424,-6.56304914,0.661026
44138,73.53428672,-3.18106927,0.709249
44164,17.14067609,42.80903025,0.697966
44204,41.31956805,-5.64081199,0.772179
44225,45.92437261,-0.06319818,0.66411
44265,4.47139026,-3.04286678,0.788508
44272,12.61236708,5.05621429,0.706895
44289,6.16130177,0.3569955,0.663976
44326,38.62392807,1.66707192,0.684865
44334,44.68867982,1.37459055,0.679976
44344,35.75533412,2.07605148,0.741735
44347,39.41247566,1.87614168,0.717221
44373,42.0637286,2.22713818,0.690488
44390,44.30784435,2.70054077,0.7167
44432,320.2698489,9.34332135,0.772056
44433,320.2924038,9.53039037,0.745538
44435,320.1415147,15.20107472,0.689052
44445,319.7646325,1.96406603,0.71116
44450,319.653219,23.38959228,0.808594
44455,319.2876462,-9.39110363,0.751059
44456,319.3990266,-8.25674449,0.653256
44468,318.8026741,-14.80861256,0.804062
44473,319.0211221,15.49454045,0.76672
44477,352.8256896,23.58829929,0.750726
44511,350.0374398,24.89458499,0.744862
44515,353.6136304,25.23302445,0.697307
44519,351.0436715,25.44880701,0.799333
44527,357.2114387,23.59085523,0.677323
44554,359.0580511,24.91569985,0.762668
44589,29.94858451,24.19598239,0.740671
44606,7.44318856,1.53427336,0.826926
44677,10.84614597,2.27193457,0.803716
44680,16.77252534,2.33158459,0.709198
44682,17.22827351,2.37422997,0.669195
44714,4.97861583,2.84278202,0.680241
44716,10.61558837,2.77776581,0.658051
44730,329.0755496,2.86764666,0.744386
44736,343.9460858,3.03835208,0.692577
44762,323.6768713,2.92956312,0.736498
44772,336.7948181,3.45116186,0.699401
44805,345.463652,15.59079269,0.717481
44831,347.4228165,16.30733914,0.737579
44845,2.50772374,16.94061061,0.787376
44874,0.01743983,17.34911561,0.688004
44888,26.38273751,16.36139347,0.752704
44919,21.54616521,17.24172263,0.768113
44944,1.24591377,18.2993982,0.680023
44949,7.86552144,18.21308335,0.676357
44978,11.24565013,18.48142227,0.743183
44985,350.5557877,1.32357274,0.688185
44989,359.8612213,1.41029369,0.77264
45008,334.8836797,1.47779451,0.808427
45021,1.04163098,1.7143711,0.72883
45035,13.23181519,1.76258983,0.738333
45098,4.74615689,2.21998385,0.763259
45102,13.76917422,2.06056714,0.673384
45105,15.31477225,2.15649798,0.723155
45117,23.88431243,2.03146511,0.848087
45121,29.21428866,1.90057631,0.71506
45139,331.4369635,2.28061688,0.67622
45144,336.6588496,2.29229744,0.785345
45158,350.7676836,2.43703074,0.785315
45184,22.26336198,2.50431314,0.710658
45215,355.0747632,3.01263111,0.67694
45236,22.51200616,2.85302037,0.812129
45250,45.10256591,2.51917952,0.798782
45272,342.6055344,3.29477828,0.715663
45351,23.88435399,4.15966311,0.74475
45387,43.98102559,3.6766567,0.666473
45401,18.9507729,5.11240548,0.730219
45445,24.1448486,5.89158897,0.733267
45490,20.19165691,4.18018463,0.78426
45497,30.63365318,3.75237033,0.724934
45509,0.45889861,4.59968605,0.777812
45521,14.10768185,4.59658054,0.788078
45525,19.8672765,4.56954975,0.812711
45536,43.83210231,3.61942301,0.751705
45538,354.4400483,5.03568599,0.762773
45563,41.51503828,4.22315176,0.773209
45589,23.04769723,5.34282709,0.778033
45598,43.02187237,4.37077881,0.764399
45616,353.4461858,6.1854921,0.690049
45708,336.8784642,4.40320273,0.67626
45725,331.5853733,4.54205079,0.727736
45735,7.3723627,5.36563273,0.711509
45780,25.84223701,25.75678067,0.785123
45824,352.3074536,6.91163964,0.71584
45859,20.02064191,8.29388591,0.699066
45862,31.49251081,7.75544512,0.67518
45869,15.84981437,33.46689473,0.77729
45906,20.76264279,34.79556726,0.687088
45958,339.2503199,4.27743955,0.719073
45963,317.63564,3.45378125,0.699476
45975,341.7318383,4.61307297,0.689537
46006,20.36541392,9.17989953,0.656696
46014,28.23802524,8.71181476,0.724527
46052,320.1516128,6.42664507,0.680631
46063,332.6832973,8.05275179,0.661863
46070,329.3327587,8.32647305,0.794587
46083,322.014361,8.30720564,0.702961
46101,327.4617764,7.77012288,0.777298
46106,320.6651642,7.59299298,0.740797
46141,345.300948,10.92542887,0.658456
46162,12.79729043,11.37905431,0.77387
46172,322.2962186,8.79333647,0.734675
46187,358.1910026,11.88723498,0.792165
46208,348.1993872,11.84711017,0.693216
46216,4.07329659,12.41488796,0.747735
46242,339.5540235,11.57447855,0.743779
46256,356.0891277,12.58053847,0.729479
46288,356.3719082,13.07476392,0.701797
46291,358.7771843,13.13805313,0.734445
46311,339.9166713,12.51998747,0.681242
46313,348.8723901,13.13592263,0.827956
46317,355.0644569,13.41180918,0.7002
46320,358.5960921,13.55334424,0.730631
46346,334.8481551,9.66271139,0.692373
46349,317.6319072,7.71771862,0.768765
46355,313.060615,7.35338824,0.720058
46369,320.9063181,9.08260857,0.651977
46378,314.2886993,8.4646366,0.66889
46400,341.8483049,-3.25038616,0.753241
46410,356.572226,-3.51186218,0.654694
46417,13.84394916,-3.46902594,0.713934
46427,39.73486467,-2.95452767,0.78701
46503,3.42183919,-2.70700551,0.671699
46521,318.9466785,-1.32638899,0.656646
46556,28.73685562,-1.88582773,0.776487
46560,39.62424746,-1.76018499,0.74458
46599,326.0290486,-0.7197577,0.689219
46609,6.26016109,-1.43768998,0.716191
46627,27.32470548,-3.55714105,0.787365
46655,17.49890171,-2.80335883,0.719759
46664,24.30589774,-2.76380156,0.776891
46671,30.66588117,-2.65792607,0.768829
46700,40.76177373,-1.91848008,0.765381
46720,38.39598537,-1.47719864,0.754805
46732,21.22975777,-1.36397886,0.698393
46768,44.03479555,27.70098398,0.83803
46785,36.67948088,30.42956787,0.695278
46805,18.73882777,34.71529664,0.701616
46806,20.40746367,34.48120818,0.659331
46807,20.38894697,34.50059322,0.686038
46820,17.49736778,35.28273789,0.700885
46823,27.09301035,33.84518988,0.798877
46829,350.8855577,8.62344534,0.723464
46841,11.53817668,8.73674244,0.67365
46901,342.2665651,9.40359837,0.761281
46907,348.0772265,9.58614897,0.800656
46913,351.2156566,9.81535231,0.755139
46932,25.95371326,9.36119118,0.808469
46942,348.9296144,10.0617701,0.719995
46947,357.3283011,10.43895877,0.768753
46950,7.73327423,10.40152657,0.65958
46969,358.5851808,10.89441896,0.739417
46982,353.6675501,11.06314834,0.714273
46983,353.6808826,11.01669604,0.782924
46984,358.2558134,11.28129262,0.672643
47002,13.98588957,11.63458384,0.670361
47035,27.19325213,11.22652765,0.786162
47047,352.693807,12.31502338,0.714239
47064,26.65265477,11.73038964,0.73161
47070,342.9788388,12.14037519,0.66046
47071,343.7011028,12.14268473,0.702872
47093,351.6464023,13.13699242,0.747998
47170,350.5416408,4.14790859,0.82735
47186,346.6004954,4.87954433,0.797772
47191,348.7327689,5.29707495,0.815966
47198,340.8490148,8.10316207,0.659439
47268,349.1535007,9.92239238,0.729912
47279,359.2983035,10.74072114,0.748505
47280,347.6614013,10.62529681,0.780145
47285,357.1685709,11.02347776,0.827261
47302,357.4409634,-5.94787775,0.741229
47332,17.2649401,-5.43342754,0.710836
47335,337.6872732,-4.5560409,0.764327
47353,326.280133,-3.65184405,0.709118
47385,328.395064,-3.25298579,0.676911
47396,12.42405273,-4.17787932,0.801355
47418,358.7176384,-3.76435379,0.813293
47465,18.50896963,17.11234049,0.71667
47475,30.18878851,16.34336116,0.812352
47478,23.13101325,17.63186106,0.754729
47493,37.99719452,-5.10574243,0.763185
47499,21.27482733,-5.21844358,0.743457
47541,38.98021021,-4.22453941,0.832543
47556,26.2102747,-4.27249779,0.706518
47559,29.59458234,-4.18218269,0.765881
47599,11.20730171,8.93039322,0.750499
47639,4.2922812,-6.18952974,0.789797
47664,10.46620283,-5.80520736,0.728078
47672,15.86888979,-5.64062922,0.700399
47673,16.41242639,-5.74134976,0.739759
47686,44.49360619,-4.514617,0.732954
47741,24.23851132,-4.53879555,0.721711
47758,5.06280453,-4.39780013,0.771514
47820,38.7529203,-3.15816279,0.702865
47856,46.43036905,-6.05486091,0.743168
47885,27.86141718,-6.68982779,0.721952
47913,0.08613593,-3.56682252,0.69968
47921,359.8267821,-3.21246568,0.699004
47933,352.8819258,-2.83579504,0.710066
47940,5.01735123,-2.84641078,0.786248
47970,351.9336595,-2.01434169,0.679177
48032,34.45013808,-6.83244524,0.747825
48058,25.89414861,-6.58070963,0.703308
48075,33.23408833,-5.77228585,0.781634
48076,36.41061417,-5.5092229,0.70307
48107,8.24645918,17.14664756,0.657559
48147,31.6992039,17.13291186,0.701614
48294,7.70010461,23.13208073,0.765411
48297,12.18352681,23.08458021,0.762772
48318,337.1987918,17.01578457,0.692995
48323,349.9432138,18.59448708,0.725672
48336,352.09385,19.14415109,0.74755
48346,346.2294718,19.03348831,0.661695
48383,335.435638,18.63293535,0.819827
48390,351.6131945,20.55627651,0.72192
48433,28.78710102,20.37461082,0.785135
48473,0.0632093,27.62246689,0.764974
48476,357.5569902,28.09462305,0.758979
48480,34.12192944,25.304509,0.805729
48481,356.0560513,28.27205206,0.754046
48487,19.87813831,30.50904969,0.702498
48533,104.1645389,7.50588569,0.653435
48534,103.4923004,16.10824909,0.660696
48544,344.471891,-3.58686561,0.776458
48557,330.3566728,-2.35863254,0.731954
48576,346.885607,-2.29337807,0.696574
48581,353.9208104,-2.39172271,0.752616
48590,349.9545782,-1.80532602,0.768409
48646,337.9241152,-3.26005981,0.742956
48679,14.7808313,25.38195957,0.692828
48687,16.56647505,25.67502505,0.664916
48692,25.86288138,24.78014359,0.67206
48701,30.96598232,24.43356354,0.708589
48718,15.08783263,27.65338453,0.79902
48722,27.11341847,26.21383794,0.69061
48745,331.8105887,13.99412371,0.773376
48751,336.1962728,14.6894935,0.708726
48793,19.99170195,2.24310182,0.688809
48808,20.1559674,3.46156948,0.673215
48820,22.73418431,2.64457368,0.657039
48838,29.40351506,3.47116475,0.668425
48843,345.4157756,-5.84777673,0.768554
48857,341.1590609,-4.95957527,0.743352
48870,343.9047639,-4.15486485,0.754615
48886,12.96828011,-8.47045869,0.660379
48888,24.69998991,-8.01287838,0.687396
48896,23.27578309,-7.55579841,0.764527
48922,11.17753828,-6.30846223,0.806454
48929,14.53655543,-6.24873141,0.814343
48949,317.2294584,-3.73531854,0.774391
49010,332.0205481,-6.9625804,0.72662
49016,341.0871961,-7.62740603,0.810317
49045,346.5260786,-7.50321589,0.722368
49050,353.9255606,-7.77526063,0.779847
49064,17.32969264,-7.54723593,0.684639
49071,337.8355237,-6.63737056,0.71207
49091,20.41572817,-7.07805373,0.75493
49120,12.68881176,-6.85899537,0.828315
49126,20.70291535,-6.62247223,0.764204
49128,322.1630661,-4.63313064,0.784531
49175,0.04221162,19.47284158,0.664774
49177,4.47395087,19.52140068,0.775682
49181,331.9367849,16.93245953,0.778648
49202,331.818498,17.5862143,0.77174
49203,332.2788298,17.82602185,0.775204
49209,341.606275,19.190523,0.660101
49213,350.3390193,20.09055686,0.784962
49232,25.03311626,27.6327906,0.667
49239,26.12195221,27.92671537,0.720459
49240,26.69687303,27.95961418,0.721923
49265,35.25546537,27.03467897,0.667078
49274,31.77694102,28.21964346,0.775264
49283,356.9919407,-8.30534129,0.758667
49304,334.975617,-6.64190349,0.689291
49308,344.2123898,-7.20235286,0.780195
49322,323.8210262,-5.38481621,0.656893
49336,357.2412809,-7.05930401,0.723123
49379,330.5528699,16.92302839,0.769232
49400,336.9198329,19.65077547,0.739964
49416,341.399011,21.02012824,0.753612
49417,326.8647041,18.73603995,0.682221
49465,349.0235414,27.49438604,0.704673
49500,25.5125983,28.6532113,0.663607
49509,24.91072513,29.32513426,0.708711
49539,336.086445,19.18286643,0.781036
49592,342.8169253,24.91993281,0.69894
49612,329.7855073,23.4785787,0.742679
49649,333.9884473,23.9060797,0.65607
49657,344.9600828,26.01851828,0.729504
49668,325.5415299,22.75878575,0.717238
49683,351.1576746,27.94132023,0.705593
49697,15.64590586,30.91571384,0.83157
49714,352.3756071,31.45594932,0.811135
49736,1.49477189,32.92682763,0.794603
49739,5.73520102,32.97329886,0.815438
49764,13.81264765,31.65220263,0.717772
49788,21.65896123,31.74364353,0.776209
49792,31.31230793,30.00340168,0.762552
49798,23.60548469,31.87223508,0.797466
49857,345.3800937,31.59088479,0.717517
49862,336.5855509,30.20122456,0.744595
49881,349.7400535,28.04705928,0.661267
49895,334.9467545,25.69237346,0.781184
49911,2.57849949,29.13790198,0.812236
49926,327.9879099,24.40068859,0.775223
49930,337.430646,26.86322869,0.798468
49977,359.9803488,29.93172417,0.774749
49982,8.50230907,30.05764013,0.753697
49992,323.9829077,24.11174949,0.671528
50008,11.14291568,30.35485081,0.781277
50021,349.834301,29.97309143,0.842231
50048,346.8718583,29.57618536,0.703059
50066,326.7766298,24.33428379,0.844178
50068,329.2249958,24.91317829,0.741313
50071,330.7806117,25.32456227,0.778266
50075,327.5546076,25.02975635,0.671291
50082,327.7431315,25.49183273,0.653439
50086,335.3375342,27.82875271,0.774116
50113,346.440114,31.06255955,0.727204
50152,12.23059357,31.78969976,0.792268
50197,323.209412,28.17013414,0.762862
50210,333.6436084,29.87017008,0.766564
50224,352.5942299,33.73373669,0.675187
50249,349.0077316,35.22250097,0.696268
