index_num,ra,dec,conf,objID,distance,type,ra_crossmatched,dec_crossmatched
12446,142.5916,47.42627,0.775552,1.24E+18,0.015011726,3,142.5912576,47.4263368
12447,146.0646,48.89049,0.743469,1.24E+18,0.022109827,3,146.0642706,48.89018217
12448,147.0385,49.21346,0.786625,1.24E+18,0.010369164,3,147.038272,49.21341261
12449,113.7803,26.66165,0.673984,1.24E+18,0.019622869,3,113.7802199,26.66134075
12451,114.4281,27.14592,0.785347,1.24E+18,0.020788453,3,114.4281122,27.14626232
12452,117.5293,30.37232,0.673607,1.24E+18,0.012351313,3,117.5295187,30.37243199
12453,118.4812,31.34237,0.677634,1.24E+18,0.035434,3,118.4807286,31.34196712
12454,119.445,32.31337,0.722465,1.24E+18,0.016144354,3,119.4449734,32.31310679
12455,119.3978,32.34897,0.823795,1.24E+18,0.019077653,3,119.3974358,32.34898532
12456,121.5524,34.31366,0.7603,1.24E+18,0.021553391,3,121.5520887,34.31341812
12457,130.4664,41.29635,0.810821,1.24E+18,0.011455348,3,130.4661754,41.29647167
12458,133.4743,43.07799,0.7252,1.24E+18,0.019974735,3,133.4738488,43.07797763
12459,137.9897,45.732,0.652487,1.24E+18,0.012204566,3,137.9894047,45.73194688
12460,142.6715,47.94244,0.786448,1.24E+18,0.01217498,3,142.6713549,47.94227905
12461,143.3142,48.15947,0.793119,1.24E+18,0.024964345,3,143.3137868,48.15917682
12462,147.1801,49.81,0.745251,1.24E+18,0.011569012,3,147.1797906,49.80996586
12463,125.9546,2.608433,0.672488,1.24E+18,0.02444219,3,125.9542606,2.608241373
12464,125.9998,2.723553,0.695338,1.24E+18,0.026536401,3,125.9993983,2.723370845
12465,129.4493,3.612416,0.783656,1.24E+18,0.023194252,3,129.4489927,3.612246714
12466,129.8672,3.603356,0.686838,1.24E+18,0.019383037,3,129.8668555,3.603238321
12467,129.5255,3.845012,0.724525,1.24E+18,0.016638063,3,129.5257198,3.845127097
12468,129.2865,4.282024,0.775623,1.24E+18,0.001811907,3,129.2865593,4.282030105
12469,133.3375,4.879019,0.727517,1.24E+18,0.013771828,3,133.337352,4.879152362
12470,127.0572,4.934701,0.758423,1.24E+18,0.015634578,3,127.0569759,4.934576072
12471,129.9896,5.246505,0.684405,1.24E+18,0.035391854,3,129.9890274,5.246331118
12472,47.7306,-0.899479,0.654652,1.24E+18,0.030443436,3,47.73033269,-0.899911216
12473,27.82153,-0.4876216,0.676324,1.24E+18,0.019004633,3,27.82121946,-0.487665155
12474,38.16813,-0.5316414,0.688503,1.24E+18,0.029351443,3,38.16768799,-0.531845052
12475,23.92056,-0.1490168,0.70461,1.24E+18,0.035871832,3,23.91998659,-0.149195793
12476,33.19792,-0.1533747,0.679462,1.24E+18,0.020589299,3,33.19758223,-0.153324873
12477,38.61943,-0.1346907,0.667654,1.24E+18,0.023877889,3,38.61906503,-0.134524707
12478,54.05148,-0.1128916,0.668048,1.24E+18,0.009238577,3,54.0514513,-0.113043696
12479,57.50801,0.3866152,0.697206,1.24E+18,0.018167754,3,57.50782921,0.386857412
12481,30.15508,0.7304692,0.712348,1.24E+18,0.006049135,3,30.15506051,0.730369405
12482,49.87439,0.6609397,0.695963,1.24E+18,0.016055582,3,49.87419501,0.660756042
12483,50.88803,1.167034,0.670614,1.24E+18,0.029944611,3,50.88754023,1.166924259
12484,150.0592,48.37131,0.71305,1.24E+18,0.01653798,3,150.0589576,48.37108946
12485,150.8877,48.67481,0.686617,1.24E+18,0.013492514,3,150.8874183,48.67474062
12486,153.2911,49.54791,0.781475,1.24E+18,0.022280124,3,153.2906181,49.54768657
12487,154.2226,49.68023,0.768023,1.24E+18,0.008615947,3,154.222525,49.68008915
12489,162.2937,51.8642,0.661389,1.24E+18,0.016528778,3,162.2933322,51.86402114
12491,170.434,53.15252,0.779666,1.24E+18,0.026501221,3,170.4332244,53.15250042
12492,175.5254,53.76299,0.674692,1.24E+18,0.035428295,3,175.5245686,53.76266699
12493,176.1081,53.81005,0.757809,1.24E+18,0.029098671,3,176.1083885,53.80959839
12494,178.9404,53.90289,0.662712,1.24E+18,0.017635493,3,178.9399416,53.90279928
12495,181.2933,53.97526,0.742176,1.24E+18,0.022095073,3,181.29285,53.97499922
12497,182.5208,53.93515,0.684041,1.24E+18,0.049297737,3,182.5196946,53.93462066
12498,186.1634,54.09816,0.720105,1.24E+18,0.023879868,3,186.1638021,54.09786134
12499,187.2977,53.97551,0.70369,1.24E+18,0.010643501,3,187.2980006,53.97551076
12500,145.5556,47.19839,0.650841,1.24E+18,0.019247853,3,145.5554087,47.19809031
12501,147.1923,47.90164,0.669787,1.24E+18,0.02214989,3,147.1918548,47.90140025
12502,151.3512,49.35933,0.686599,1.24E+18,0.026920639,3,151.3506555,49.35963448
12503,151.9309,49.62724,0.653133,1.24E+18,0.017834946,3,151.9307119,49.62697055
12504,152.5494,49.82495,0.777048,1.24E+18,0.013050751,3,152.5491899,49.8247642
12505,152.7238,49.80545,0.754913,1.24E+18,0.028447278,3,152.724183,49.80585732
12506,154.356,50.27731,0.738807,1.24E+18,0.012207538,3,154.355879,50.27713145
12507,154.8197,50.49861,0.771489,1.24E+18,0.0216947,3,154.8191272,50.49871162
12508,155.8161,50.71511,0.695992,1.24E+18,0.014503327,3,155.8164195,50.71499337
12509,157.0977,50.94218,0.665657,1.24E+18,0.031617865,3,157.0973587,50.94168816
12510,157.2916,51.06242,0.676314,1.24E+18,0.015721048,3,157.2913394,51.06224296
12511,164.3282,52.71162,0.769816,1.24E+18,0.007238462,3,164.3280625,52.71155684
12512,169.9093,53.58113,0.834415,1.24E+18,0.016770829,3,169.9088109,53.58107619
12514,171.3385,53.64119,0.812146,1.24E+18,0.018248204,3,171.3382532,53.64146449
12515,176.4657,54.2835,0.704374,1.24E+18,0.010558382,3,176.4656013,54.28332725
12516,177.8249,54.37347,0.657559,1.24E+18,0.019668286,3,177.8244268,54.37367241
12517,180.3384,54.46733,0.658417,1.24E+18,0.025402822,3,180.3384575,54.46691149
12518,180.7077,54.36049,0.761983,1.24E+18,0.029768331,3,180.7069562,54.36021648
12519,181.6472,54.36942,0.754321,1.24E+18,0.008475183,3,181.647419,54.36938325
12520,182.4265,54.39077,0.688258,1.24E+18,0.024150397,3,182.4261978,54.3904037
12521,186.9909,54.51296,0.697255,1.24E+18,0.020464204,3,186.99048,54.51318387
12522,145.3966,47.55979,0.665065,1.24E+18,0.012957025,3,145.3965019,47.55959132
12523,146.0933,48.02503,0.754256,1.24E+18,0.041674832,3,146.0922566,48.02508403
12524,148.5275,48.88951,0.702837,1.24E+18,0.028387641,3,148.5269678,48.88917341
12525,151.1116,49.77705,0.728029,1.24E+18,0.009404623,3,151.1114372,49.77696147
12526,151.4764,49.86628,0.763639,1.24E+18,0.017255557,3,151.476203,49.86601523
12527,153.3918,50.34047,0.742605,1.24E+18,0.018805183,3,153.392167,50.34024111
12528,158.0471,51.80006,0.746731,1.24E+18,0.02036549,3,158.0466455,51.79985148
12529,161.9579,52.55438,0.746378,1.24E+18,0.014927808,3,161.9576926,52.55418034
12530,167.3684,53.54427,0.676813,1.24E+18,0.014035573,3,167.367969,53.54427848
12531,168.4328,53.64678,0.681819,1.24E+18,0.039202494,3,168.4316837,53.64675477
12532,168.6503,53.72887,0.709427,1.24E+18,0.044854455,3,168.6501211,53.72812925
12533,168.9401,53.71579,0.760354,1.24E+18,0.015877862,3,168.9396894,53.71588469
12534,169.1836,53.86177,0.755879,1.24E+18,0.015839777,3,169.1831188,53.86179822
12535,170.3872,54.08014,0.832149,1.24E+18,0.007861972,3,170.3869594,54.08017373
12536,172.4703,54.26574,0.780445,1.24E+18,0.051587297,3,172.4696431,54.26496361
12537,172.8139,54.30501,0.686167,1.24E+18,0.012456046,3,172.8136955,54.30482812
12538,173.7463,54.3692,0.664705,1.24E+18,0.022343272,3,173.7457226,54.36910061
12539,177.2518,54.56404,0.746314,1.24E+18,0.021036286,3,177.2513142,54.56385911
12540,181.6549,54.76575,0.741476,1.24E+18,0.046626311,3,181.6558064,54.76517228
12541,183.3517,54.85946,0.781921,1.24E+18,0.037612128,3,183.3520382,54.86004551
12542,183.6243,54.91436,0.820705,1.24E+18,0.025694342,3,183.6239439,54.91398949
12543,184.5725,54.82484,0.727418,1.24E+18,0.021946341,3,184.571912,54.8249397
12544,184.823,54.83977,0.771782,1.24E+18,0.017725561,3,184.8225185,54.8397993
12545,185.8116,54.96819,0.755184,1.24E+18,0.025115423,3,185.8111874,54.96784197
12546,187.9006,54.83001,0.661301,1.24E+18,0.027397595,3,187.8998116,54.83000288
12547,145.1093,48.021,0.740892,1.24E+18,0.019102715,3,145.1089535,48.02076486
12548,145.7961,48.16096,0.739212,1.24E+18,0.028567032,3,145.7956398,48.16060956
12549,151.3282,50.29131,0.728015,1.24E+18,0.023429601,3,151.3280277,50.29093113
12550,153.5552,50.92779,0.651493,1.24E+18,0.01948886,3,153.5549444,50.92752416
12551,155.6124,51.61191,0.714018,1.24E+18,0.023339442,3,155.6118006,51.61199405
12552,160.0665,52.56092,0.718588,1.24E+18,0.030806359,3,160.0656376,52.56078479
12553,171.9679,54.61854,0.65527,1.24E+18,0.024817456,3,171.9672257,54.61842447
12554,173.1208,54.84855,0.673047,1.24E+18,0.024532328,3,173.1201044,54.84871251
12555,176.3307,55.08708,0.733831,1.24E+18,0.033853719,3,176.3299984,55.08668388
12556,176.5811,55.1185,0.720304,1.24E+18,0.019554787,3,176.5809014,55.11819507
12557,177.1096,55.03551,0.722954,1.24E+18,0.020066023,3,177.1101258,55.03536525
12558,177.3978,55.11993,0.805893,1.24E+18,0.035633517,3,177.3968573,55.11973843
12559,178.4834,55.13918,0.798113,1.24E+18,0.044087383,3,178.4837769,55.13847568
12560,180.6962,55.14207,0.771801,1.24E+18,0.020436325,3,180.6956275,55.1419425
12561,180.7699,55.35072,0.694121,1.24E+18,0.023162582,3,180.7693357,55.35049883
12563,143.3633,47.82343,0.658214,1.24E+18,0.041770168,3,143.3625999,47.82294311
12564,144.3553,48.20176,0.693407,1.24E+18,0.019044226,3,144.3547952,48.20173477
12565,144.6464,48.28628,0.730699,1.24E+18,0.029320829,3,144.6457062,48.28606198
12566,146.679,49.10827,0.707725,1.24E+18,0.022824948,3,146.6784931,49.10847065
12567,147.0111,49.16091,0.727704,1.24E+18,0.01995978,3,147.0109251,49.16059744
12568,149.9246,50.26679,0.69967,1.24E+18,0.0246166,3,149.9242135,50.26648012
12569,150.9309,50.67532,0.714007,1.24E+18,0.023374041,3,150.930366,50.67513995
12570,154.3619,51.74125,0.667253,1.24E+18,0.018528077,3,154.3619007,51.74094062
12571,158.9395,52.80401,0.723679,1.24E+18,0.018221734,3,158.9391875,52.80378159
12572,159.3525,53.01741,0.72642,1.24E+18,0.029764705,3,159.3519534,53.01704728
12573,167.9128,54.51968,0.685993,1.24E+18,0.027956675,3,167.9120397,54.51966134
12574,168.1542,54.53796,0.720534,1.24E+18,0.01454162,3,168.1541019,54.53772142
12575,168.4294,54.51801,0.739227,1.24E+18,0.033793734,3,168.4285952,54.51766789
12576,169.7486,54.76252,0.713792,1.24E+18,0.029594628,3,169.7482868,54.76297242
12577,172.1191,54.96796,0.674421,1.24E+18,0.028974296,3,172.1182961,54.96788303
12579,174.0423,55.32055,0.749759,1.24E+18,0.022089701,3,174.0417356,55.32037856
12580,175.3846,55.35205,0.679581,1.24E+18,0.015573533,3,175.3841685,55.35196625
12581,175.5713,55.38344,0.659149,1.24E+18,0.017544209,3,175.5707711,55.38337898
12582,176.2187,55.39436,0.65105,1.24E+18,0.022159191,3,176.2181286,55.39416199
12583,176.0948,55.30302,0.687981,1.24E+18,0.038033732,3,176.0943731,55.30244348
12584,177.454,55.42867,0.682573,1.24E+18,0.007434753,3,177.4538214,55.42858983
12585,178.1176,55.65445,0.741158,1.24E+18,0.031592517,3,178.1176712,55.6539233
12586,178.4469,55.53619,0.701128,1.24E+18,0.011845961,3,178.4465614,55.53628709
12587,179.6612,55.54714,0.691205,1.24E+18,0.033703452,3,179.6602617,55.54727575
12588,183.8143,55.72792,0.703839,1.24E+18,0.030687473,3,183.8134733,55.72808865
12589,185.4142,55.80334,0.826193,1.24E+18,0.006251611,3,185.4143439,55.80337974
12590,186.1849,55.79682,0.711815,1.24E+18,0.038572901,3,186.1837822,55.79676424
12591,186.2068,55.76327,0.800751,1.24E+18,0.029148814,3,186.2060754,55.76298416
12592,187.9269,55.60077,0.691482,1.24E+18,0.022834373,3,187.9263523,55.60101995
12593,155.7511,52.45175,0.720603,1.24E+18,0.009288394,3,155.7508997,52.45170631
12594,156.2321,52.55857,0.702367,1.24E+18,0.011784954,3,156.2319111,52.55839901
12595,156.8304,52.78779,0.752041,1.24E+18,0.016589124,3,156.8300767,52.78762406
12596,160.2047,53.67493,0.715048,1.24E+18,0.023076954,3,160.2042105,53.67465654
12597,166.2961,54.74684,0.66462,1.24E+18,0.011010621,3,166.2959729,54.74666898
12598,167.2403,54.82559,0.703997,1.24E+18,0.013810786,3,167.2400039,54.82546486
12599,170.5738,55.30977,0.67917,1.24E+18,0.00857817,3,170.5736213,55.30968655
12600,174.9495,55.78379,0.783256,1.24E+18,0.010735871,3,174.9491553,55.78374482
12601,175.4804,55.70761,0.675243,1.24E+18,0.036681584,3,175.4793581,55.70749738
12602,176.5113,55.97825,0.769832,1.24E+18,0.030276683,3,176.5104404,55.97839258
12603,177.2504,55.87434,0.71904,1.24E+18,0.027069006,3,177.2496611,55.87420292
12604,177.5146,55.89662,0.689334,1.24E+18,0.036135522,3,177.5139365,55.89615232
12605,177.7246,55.96127,0.730162,1.24E+18,0.009620205,3,177.724518,55.96111271
12606,178.6905,55.94466,0.712494,1.24E+18,0.045211542,3,178.6891785,55.94442697
12607,180.4822,56.15166,0.716254,1.24E+18,0.009652402,3,180.4818737,56.1516618
12608,180.7431,56.13622,0.802855,1.24E+18,0.023518319,3,180.7430436,56.13582357
12609,181.0724,56.04286,0.711408,1.24E+18,0.010846323,3,181.0721201,56.04290338
12610,112.701,23.83681,0.65209,1.24E+18,0.038156457,3,112.7006459,23.83623756
12611,113.0131,24.33609,0.74646,1.24E+18,0.026134223,3,113.0128203,24.33573083
12612,113.17,24.31642,0.67315,1.24E+18,0.033364252,3,113.1698017,24.31589052
12613,114.0791,25.46913,0.713259,1.24E+18,0.016473237,3,114.0788375,25.46896427
12614,120.3209,32.35503,0.683412,1.24E+18,0.024638145,3,120.3205976,32.35473963
12615,129.9056,40.68523,0.667859,1.24E+18,0.014650545,3,129.9053475,40.68504904
12616,137.8395,45.54998,0.725218,1.24E+18,0.011850508,3,137.8394505,45.54979253
12617,142.4803,47.93653,0.697273,1.24E+18,0.010605281,3,142.4802416,47.93637274
12618,146.5545,49.82364,0.748051,1.24E+18,0.038572181,3,146.5537747,49.82317518
12619,112.0832,23.99113,0.750034,1.24E+18,0.031940189,3,112.0828501,23.99073696
12620,112.2142,23.99642,0.698729,1.24E+18,0.006588189,3,112.2143098,23.99634521
12621,120.8683,33.74717,0.666275,1.24E+18,0.03532816,3,120.8686887,33.74668126
12622,120.9397,33.61099,0.671943,1.24E+18,0.006946956,3,120.9398242,33.61093294
12623,124.9066,37.43741,0.775876,1.24E+18,0.016489633,3,124.9064219,37.43717015
12624,125.1801,37.5754,0.673335,1.24E+18,0.021723748,3,125.1799918,37.5750524
12625,125.4611,37.60626,0.655516,1.24E+18,0.020789543,3,125.4606685,37.60627582
12626,125.4294,37.68173,0.699162,1.24E+18,0.017326145,3,125.4294048,37.68144496
12627,125.4593,37.88818,0.695234,1.24E+18,0.019327759,3,125.459179,37.88786423
12628,126.7353,38.78562,0.756808,1.24E+18,0.02092095,3,126.7356058,38.7853867
12629,127.2216,39.06992,0.775052,1.24E+18,0.026879497,3,127.2218883,39.06953696
12630,128.3538,40.0933,0.76568,1.24E+18,0.024095078,3,128.3532863,40.09335499
12631,129.981,41.18909,0.663287,1.24E+18,0.146241956,3,129.9832196,41.19083096
12632,130.6858,41.6763,0.782044,1.24E+18,0.029658838,3,130.6853688,41.67591555
12633,135.2162,44.73077,0.720474,1.24E+18,0.013486062,3,135.2159415,44.73085865
12634,135.3394,44.73764,0.691397,1.24E+18,0.026065575,3,135.3390074,44.73729541
12635,136.4037,45.32205,0.751146,1.24E+18,0.023121443,3,136.4039589,45.32239782
12636,140.0273,47.22178,0.701564,1.24E+18,0.031663649,3,140.0267603,47.2213979
12637,141.0021,47.89553,0.6613,1.24E+18,0.006175398,3,141.0019458,47.89547147
12638,113.0482,25.82542,0.674696,1.24E+18,0.025206269,3,113.0481837,25.82500577
12639,114.8818,27.89904,0.758141,1.24E+18,0.049284262,3,114.8811012,27.89846925
12640,118.436,31.7182,0.671447,1.24E+18,0.028881147,3,118.4361002,31.71771951
12641,120.8864,34.18521,0.756356,1.24E+18,0.021964582,3,120.8867441,34.18546535
12642,121.4024,34.86683,0.782619,1.24E+18,0.074565724,3,121.4010678,34.86617536
12643,121.8999,35.20309,0.692679,1.24E+18,0.026221341,3,121.8997683,35.20266926
12644,122.8438,36.08218,0.704949,1.24E+18,0.037364388,3,122.8439477,36.08157734
12645,122.9403,36.23254,0.780074,1.24E+18,0.010104292,3,122.9404803,36.23248129
12646,123.035,36.37064,0.656292,1.24E+18,0.021963843,3,123.0349462,36.37027213
12647,124.6699,37.60731,0.744277,1.24E+18,0.035054864,3,124.6697451,37.60673424
12648,125.65,38.59034,0.74165,1.24E+18,0.01238437,3,125.6499601,38.590132
12650,130.3149,41.97193,0.808855,1.24E+18,0.044510977,3,130.3143436,41.97132533
12651,134.2314,44.6113,0.686629,1.24E+18,0.031570309,3,134.2311026,44.61081576
12652,134.8956,45.12768,0.723144,1.24E+18,0.025842403,3,134.8961785,45.12765998
12653,135.7192,45.47804,0.776327,1.24E+18,0.014837384,3,135.7189158,45.47791732
12654,137.8127,46.7665,0.673325,1.24E+18,0.005692878,3,137.812734,46.76659062
12656,141.2825,48.34713,0.672947,1.24E+18,0.041250651,3,141.2816619,48.34672414
12657,142.3643,49.00185,0.691776,1.24E+18,0.020182549,3,142.3646551,49.00158008
12658,142.6659,49.14713,0.70578,1.24E+18,0.025584367,3,142.6652494,49.14701308
12659,142.6381,49.22202,0.754405,1.24E+18,0.04680229,3,142.6385838,49.22129969
12660,113.505,27.16579,0.674909,1.24E+18,0.006018711,3,113.5050424,27.16587717
12661,116.9251,31.0083,0.683793,1.24E+18,0.025948109,3,116.9248392,31.00795685
12662,117.0105,30.97712,0.688402,1.24E+18,0.027687423,3,117.0109485,30.97684108
12663,117.6645,31.63774,0.695606,1.24E+18,0.026858504,3,117.6640766,31.63744463
12664,118.5061,32.46643,0.776991,1.24E+18,0.010910098,3,118.5060205,32.46628487
12665,120.2697,34.42566,0.675486,1.24E+18,0.027264553,3,120.2700897,34.4253061
12667,124.3054,38.01268,0.715878,1.24E+18,0.009761127,3,124.305577,38.01255803
12668,125.2073,38.80389,0.652083,1.24E+18,0.02985561,3,125.2070873,38.8034272
12669,125.8052,39.28911,0.802257,1.24E+18,0.020296074,3,125.8048295,39.28895113
12670,128.1151,41.1468,0.666596,1.24E+18,0.008065889,3,128.1149303,41.14670216
12671,128.5727,41.49657,0.773365,1.24E+18,0.027111188,3,128.5725528,41.4961285
12672,130.2558,42.63091,0.655002,1.24E+18,0.036496026,3,130.2551654,42.63053143
12673,131.754,43.72717,0.650381,1.24E+18,0.01073554,3,131.7537107,43.72713286
12674,132.7337,44.35415,0.717646,1.24E+18,0.020016382,3,132.733797,44.35381615
12675,133.3995,44.57761,0.678117,1.24E+18,0.015568488,3,133.3991929,44.57775983
12676,135.0153,45.57429,0.783797,1.24E+18,0.031066207,3,135.0149407,45.5738252
12677,144.72,50.6024,0.6739,1.24E+18,0.025253873,3,144.7195847,50.60205567
12678,144.7569,50.60005,0.784501,1.24E+18,0.025198108,3,144.7562858,50.59988718
12679,111.0151,24.50259,0.685218,1.24E+18,0.023031775,3,111.0146897,24.50245594
12681,122.8864,37.54802,0.774452,1.24E+18,0.013621316,3,122.8862559,37.54784226
12682,129.9005,42.93433,0.675123,1.24E+18,0.024940928,3,129.9006379,42.9339336
12684,137.9441,47.92301,0.798955,1.24E+18,0.024574966,3,137.9434942,47.92292199
12685,138.2721,48.08131,0.775172,1.24E+18,0.007591972,3,138.27193,48.08139958
12686,139.8011,48.77068,0.733695,1.24E+18,0.045769917,3,139.8020899,48.77102225
12687,141.3016,49.52931,0.739381,1.24E+18,0.021711804,3,141.3013014,49.52900253
12688,141.6289,49.75877,0.650847,1.24E+18,0.021187263,3,141.6286289,49.75847441
12690,114.9434,30.07049,0.679806,1.24E+18,0.024319402,3,114.943814,30.07065796
12691,116.0582,31.3345,0.702237,1.24E+18,0.014130255,3,116.0580507,31.33432853
12692,143.2446,51.02737,0.699396,1.24E+18,0.039915944,3,143.244004,51.02684084
12693,113.6101,24.51219,0.686776,1.24E+18,0.029738728,3,113.6100178,24.51169524
12694,114.8531,26.30095,0.765287,1.24E+18,0.022155649,3,114.8531428,26.3005796
12695,123.8903,35.31501,0.661572,1.24E+18,0.012231931,3,123.8900423,35.31491207
12696,126.4322,37.65179,0.719698,1.24E+18,0.029547087,3,126.4324985,37.65220331
12697,127.8158,38.81128,0.671469,1.24E+18,0.005154473,3,127.8157641,38.81133759
12698,128.5518,39.31785,0.695894,1.24E+18,0.052128425,3,128.5527028,39.3173609
12699,133.5058,42.76849,0.665801,1.24E+18,0.017356119,3,133.5054371,42.76831264
12700,117.6146,29.99489,0.669754,1.24E+18,0.029647849,3,117.6151372,29.99476304
12701,117.808,30.09227,0.703847,1.24E+18,0.018123142,3,117.8076984,30.09208005
12702,124.5308,36.65446,0.69675,1.24E+18,0.022819694,3,124.5307301,36.65408524
12703,128.8175,40.14447,0.666023,1.24E+18,0.015619267,3,128.8174974,40.14421378
12704,129.8599,40.74947,0.655112,1.24E+18,0.025471971,3,129.859331,40.74955648
12705,129.879,40.93773,0.731048,1.24E+18,0.012904667,3,129.8788057,40.93757013
12706,131.4987,42.08437,0.684679,1.24E+18,0.028828143,3,131.4981663,42.08415998
12707,135.3402,44.45086,0.712043,1.24E+18,0.016662179,3,135.340017,44.45060292
12708,138.5797,46.46637,0.691748,1.24E+18,0.015263994,3,138.5793137,46.46634212
12709,115.8919,28.69579,0.714675,1.24E+18,0.030580236,3,115.8919062,28.69528421
